stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
113,3,50,2475375.62,1,1.001239,3902872.55,,,1.000804,1655.44,1.001239,4140.4,1.000928,1.5997887,170,3_50_113
114,3,50,0,0,1.000851,834326.93,,,1.00078,45225.6,1.001134,14138,1.00105,-15.280247,170,3_50_114
115,3,50,8173302.83,1,1.00028,12314340.32,,,0.99993,103121.04,1.000495,13346.58,1.00043,-3.5500526,170,3_50_115
116,3,50,907771.01,1,1.000007,12963320.05,,,0.999692,34991.28,1.00006,3804.8,1.000024,-4.429817,170,3_50_116
117,3,50,281574.23,1,1.000681,1452436.5,,,1.000052,88181.4,1.000681,112658.71,1.000329,-1.040101,170,3_50_117
118,3,50,3160698.45,1,1.001113,26298447.79,,,1.000372,66471.24,1.001302,179819,1.000623,3.130436,170,3_50_118
119,3,50,991939.84,1,0.999848,1333198.42,,,0.998846,3347.28,0.999884,29039.92,0.998953,6.519556,170,3_50_119
120,3,50,79619.32,1,1.000523,4367688.21,,,1.000254,37328.72,1.000523,22909.04,1.000421,4.889965,170,3_50_120
121,3,50,446669.15,1,0.999909,5359891.8,,,0.999619,78004.5,0.999909,252026.53,0.999688,-3.3599138,170,3_50_121
122,3,50,2267341.63,-1,1.001118,6672899.29,,,1.001118,292546.35,1.001598,188282.36,1.00141,-5.0902367,170,3_50_122
123,3,50,7935848.21,1,1.000224,37911734.75,,,1.00008,94736.1,1.000224,45267.05,1.000178,0.6997585,170,3_50_123
124,3,50,138701.83,1,1.000475,1951297.64,,,0.999901,19394.74,1.000475,8884.2,1.000295,-2.899766,170,3_50_124
125,3,50,446514.56,1,1.001904,2427385.76,,,1.001048,22123.8,1.002759,62791.2,1.001495,0.6997585,170,3_50_125
126,3,50,2618304.06,1,1.001153,21211572.08,,,1.00103,315304.86,1.001153,684574,1.001069,-3.0702353,170,3_50_126
127,3,50,826397.97,-1,0.999515,3862299.33,,,0.999223,37637,1.000205,152202.96,0.999418,7.1299076,170,3_50_127
128,3,50,686665.62,-1,1.000279,9442019.28,,,1.000279,1668.75,1.000429,12550.88,1.000297,3.3402443,170,3_50_128
129,3,50,367707.91,-1,0.998891,101505.62,,,0.998891,199.75,1.000142,11680,0.998913,31.119585,170,3_50_129
130,3,50,2930995.6,1,1.000397,26397754.93,,,1.000229,26294.58,1.000397,55692,1.000283,0.15974045,170,3_50_130
131,3,50,3364277.17,1,1.001163,4164624.54,,,1.001032,4292.96,1.001163,15640.68,1.001061,0.9703636,170,3_50_131
132,3,50,0,0,1.000916,5861865.09,,,1.000862,50000.02,1.001182,188.03,1.001181,2.4294853,170,3_50_132
133,3,50,2133016.45,-1,0.999365,18957883.63,,,0.999365,32560,0.99967,13231.53,0.999582,-2.6798248,170,3_50_133
134,3,50,6017353.18,1,1.001141,4407324.92,,,1.00042,57407.68,1.001141,71477.94,1.000741,7.779598,170,3_50_134
136,3,50,0,0,1.000484,2560585.7,,,1.000484,24285,1.000731,32388,1.00059,1.0097027,170,3_50_136
137,3,50,707432.57,1,0.999851,5057774.19,,,0.999659,24780.72,0.999851,62748,0.999713,-2.3901463,170,3_50_137
138,3,50,61498.67,-1,1.000592,361974.6,,,1.000333,3857,1.00137,12509.64,1.000578,7.560253,170,3_50_138
139,3,50,3144044.01,1,0.99945,9991748.9,,,0.999079,8079.5,0.999326,161.63,0.999321,-10.650158,170,3_50_139
140,3,50,525777.32,-1,1.000221,35325302.65,,,1.000195,41608.08,1.000299,61455.35,1.000237,3.4594536,170,3_50_140
141,3,50,6909647.4,1,1.000417,50313771.61,,,1.000276,82663.57,1.000417,28503.81,1.000381,-2.8699636,170,3_50_141
142,3,50,776490.26,1,1.000589,43258962.57,,,1.000445,2916.78,1.000589,3403.4,1.000511,4.810095,170,3_50_142
143,3,50,0,0,1.002248,578750.98,,,1.001554,60185.92,1.002248,88217.25,1.001836,-4.389882,170,3_50_143
144,3,50,408584.13,1,1.000664,7159143.03,,,1.000415,27657.6,1.000664,8122.42,1.000607,-4.2301416,170,3_50_144
145,3,50,2551822.14,1,1.001768,2261625.01,,,1.001356,79088.47,1.001768,14978.04,1.001702,-22.720098,170,3_50_145
146,3,50,360057.19,1,1.000152,689963.72,,,1.00005,18869.41,1.000204,38912,1.0001,-8.159876,170,3_50_146
147,3,50,0,0,1.000281,3248871.32,,,1.000281,31249.83,1.000838,27689.2,1.000576,0.23007393,170,3_50_147
148,3,50,6587915.34,1,1.000887,11282321.37,,,1.000598,105758.75,1.000887,54455.45,1.000789,3.889799,170,3_50_148
149,3,50,0,0,0.999982,7685110.64,,,0.999982,53563.08,1.000298,88540,1.000101,0.5400181,170,3_50_149
151,3,50,0,0,1.000429,41201485.4,,,1.00025,302880.87,1.000429,256548.72,1.000347,-7.5399876,170,3_50_151
152,3,50,1296578.64,1,1.001186,5929981.2,,,1.000868,34932.87,1.001186,345.98,1.001183,0.009536743,170,3_50_152
154,3,50,13150496.83,1,1.000085,7537682.51,,,0.999768,19137.48,1.000085,14847.3,0.999947,-0.6401539,170,3_50_154
155,3,50,142866.07,1,1.000118,676520.8,,,0.999933,14852.75,1.000118,7454.76,1.000056,-12.360215,170,3_50_155
157,3,50,9403731.15,1,1.000661,16740719.04,,,1.000417,1315.48,1.000813,1316,1.000615,7.389784,170,3_50_157
158,3,50,486207.86,1,1.001817,2260303.88,,,0.997642,14710.56,1.002126,45367,0.998744,5.5897236,170,3_50_158
159,3,50,672837.12,1,1.001627,5330684.88,,,1.001464,677.27,1.001627,4310.6,1.001486,-2.6798248,170,3_50_159
160,3,50,0,0,0.999539,37103335.89,,,0.999539,46411.19,0.999669,30533.58,0.999617,-1.4597178,170,3_50_160
161,3,50,1798491.58,1,1.000266,3535306.16,,,0.999683,62859.37,1.000349,24174.27,1.000164,2.9194355,170,3_50_161
162,3,50,2684310.04,1,1.001381,4329496.85,,,1.001108,1651.23,1.001381,183.52,1.001354,-15.400052,170,3_50_162
163,3,50,4506284.26,-1,0.999468,72056681.62,,,0.999468,3100.02,0.999671,442.95,0.999646,-1.9699335,170,3_50_163
164,3,50,445127.01,-1,0.99941,6800082.2,,,0.99941,18221.22,0.999612,22225.5,0.999501,-3.029704,170,3_50_164
165,3,50,4196774.92,1,0.999666,3625158.46,,,0.999032,116507.48,0.999666,88278.75,0.999393,-1.8697977,170,3_50_165
166,3,50,10622678.59,-1,0.998727,7210903.11,,,0.998727,65303.28,0.998997,232289.19,0.998786,9.590387,170,3_50_166
167,3,50,0,0,0.999646,6547569.38,,,0.999646,18033.72,0.999758,19381.68,0.9997,-4.259944,170,3_50_167
168,3,50,93112570.62,-1,0.999661,288239467.91,,,0.999661,3372.01,0.99972,3372.21,0.99969,-6.1500072,170,3_50_168
169,3,50,89274.07,1,1.000183,5681416.65,,,0.999888,2987.92,1.000263,41472.93,0.999914,13.380051,170,3_50_169
170,3,50,1077858.15,1,1.000506,3951181.2,,,1.000244,20505.87,1.000506,32787.5,1.000345,5.199909,170,3_50_170
171,3,50,0,0,0.999532,10451698.29,,,0.999485,42388,0.999767,21412,0.999673,-2.4801493,170,3_50_171
172,3,50,496665.9,1,1.002275,168661.17,,,1.000846,5040.8,1.002593,8331.84,1.001505,-1.1599064,170,3_50_172
173,3,50,127078.42,-1,1.000024,1486837.44,,,1.000024,10573.5,1.000475,399.18,1.000459,-5.1897764,170,3_50_173
174,3,50,0,0,1.005355,1257699.82,,,1.004906,6722,1.007448,54316.34,1.005187,14.439821,170,3_50_174
175,3,50,14554409.15,1,1.00052,149517684.85,,,1.000432,13623.4,1.000549,2725,1.000529,4.8303604,170,3_50_175
176,3,50,5641200,-1,1.0006,12242400,,,1.000133,900.12,1.000733,8406.16,1.000191,1.1599064,170,3_50_176
177,3,50,0,0,1.001385,1229320.56,,,1.001385,723.28,1.003434,5254.51,1.001633,12.799501,170,3_50_177
178,3,50,24248007.21,1,1.000659,7745381.96,,,1.000257,6776.71,1.000684,2392.8,1.000572,-4.7397614,170,3_50_178
179,3,50,14886869.32,1,1.00034,103260838.2,,,1.000257,41827.8,1.000367,72752,1.000297,-13.290048,170,3_50_179
180,3,50,0,0,1.00024,1299764.68,,,1.000153,5404.06,1.000675,46591.2,1.000208,17.119646,170,3_50_180
181,3,50,66243.29,1,1.000421,4139621.61,,,1.000002,4338.36,1.000421,2337.02,1.000275,-3.669858,170,3_50_181
182,3,50,6831418.21,-1,1.000057,4345361.89,,,1.000057,87754.8,1.000269,14157,1.000239,-5.940199,170,3_50_182
183,3,50,9732195.15,-1,1.00082,7370040.78,,,1.00082,17887.2,1.000954,15057.08,1.000893,0.3194809,170,3_50_183
184,3,50,1369038.61,-1,1.001731,5252935.85,,,1.001656,2525.67,1.002033,178592.14,1.001661,16.670227,170,3_50_184
185,3,50,1211228.69,-1,0.999661,4451435.75,,,0.999661,2724,0.999918,5449.4,0.999747,0.76055527,170,3_50_185
186,3,50,633895.08,-1,0.99991,14366455.59,,,0.99991,31010.13,1.000047,37466.52,0.999972,2.2101402,170,3_50_186
187,3,50,0,0,0.999743,9702632.61,,,0.999379,5345.73,0.999889,146191.24,0.999397,0.28014183,170,3_50_187
188,3,50,15086.94,-1,0.999611,3232444.35,,,0.999611,5329,1.000173,5332,0.999892,0.33020973,170,3_50_188
189,3,50,4829,1,1.000569,3115495.2,,,1.000342,263.49,1.000569,1932.7,1.000369,-1.9699335,170,3_50_189
190,3,50,0,0,0.99961,8353721.24,,,0.999419,97772.95,1.000126,14126.94,1.000037,13.200045,170,3_50_190
191,3,50,9257295.2,-1,0.999934,102506373.92,,,0.99992,57112.8,1.000018,71398,0.999964,-4.159808,170,3_50_191
192,3,50,0,0,1.000934,2322575.88,,,1.000934,10164.75,1.00123,13828.14,1.00106,-7.6001883,170,3_50_192
193,3,50,8254241.25,1,1.000115,77965126.73,,,1.000151,38663.46,1.000187,43147.72,1.000168,-0.16987324,170,3_50_193
194,3,50,0,0,1.00094,4118593.18,,,1.00094,14418,1.001218,8581.09,1.001115,16.989708,170,3_50_194
195,3,50,9517813.56,1,1.000875,9991194.84,,,1.000652,35961.68,1.000875,13634.4,1.000813,1.629591,170,3_50_195
196,3,50,1675713.71,-1,1.000246,3470340.56,,,1.000246,7168.8,1.00058,31194.72,1.000308,-1.9097328,170,3_50_196
197,3,50,3008407.83,-1,1.000008,5467343.47,,,1.000008,14787.41,1.000145,29725.29,1.000054,4.7397614,170,3_50_197
198,3,50,6956016.44,1,0.999898,31688817.35,,,0.999726,203840.13,0.999898,83543.9,0.999848,-6.440282,170,3_50_198
0,3,60,3986049.98,-1,0.999473,8261479.93,,,0.999473,65419.4,0.99969,41564.16,0.999606,1.4996529,171,3_60_0
1,3,60,0,0,1.001916,1243421.14,,,1.00129,528.15,1.001916,3347.04,1.001376,2.2399426,171,3_60_1
2,3,60,310495.77,1,1.000754,1621992.82,,,1.000547,193.2,1.000858,21258.6,1.00055,-6.9600344,171,3_60_2
3,3,60,6565522.99,-1,0.999694,48059269.95,,,0.999738,2296.4,0.999868,1378.02,0.999819,-7.020235,171,3_60_3
4,3,60,1711043.66,1,1.000954,8952331.2,,,1.000742,32195.41,1.000954,14327.86,1.000889,-12.180209,171,3_60_4
5,3,60,6079956.48,-1,0.999178,15679781.67,,,0.999138,79807.92,0.999734,260978.76,0.999278,6.029606,171,3_60_5
6,3,60,2128020.33,-1,0.998187,3894052.8,,,0.998126,973.88,0.999192,97492,0.998136,0.079870224,171,3_60_6
7,3,60,418393.15,-1,0.99978,19582086.98,,,0.99964,9651.75,1.00023,59232.36,0.999723,-0.97990036,171,3_60_7
8,3,60,2428866.61,-1,0.999817,34694001.14,,,0.999763,462741.3,1.000312,24252.14,1.000284,-10.240078,171,3_60_8
9,3,60,895642.31,1,1.000863,3952333.31,,,1.000705,38595.84,1.000863,13967.8,1.000821,-4.580021,171,3_60_9
10,3,60,345001.41,1,0.999911,7028580.21,,,0.999858,78851.61,0.999911,36322.6,0.999894,-2.8800964,171,3_60_10
11,3,60,265493.65,-1,1.002369,2430657.58,,,1.00225,506.84,1.00308,50726,1.002258,13.860464,171,3_60_11
12,3,60,6016641.92,1,0.999905,25953489,,,0.999819,106813.89,0.999905,16523.83,0.999894,-1.5902519,171,3_60_12
13,3,60,534427.05,-1,1.000054,6282419.58,,,1.000054,58038.2,1.000292,25240,1.00022,-3.3402443,171,3_60_13
14,3,60,0,0,1.000448,41293189.15,,,1.000432,162390.59,1.000559,1895.85,1.000557,-0.16987324,171,3_60_14
15,3,60,2613559.46,1,1.001034,5809476.72,,,1.000967,70875.52,1.001034,30484.51,1.001014,-9.279847,171,3_60_15
16,3,60,55570.54,-1,1.000853,4839740.71,,,1.000835,19863.2,1.001188,567.72,1.001178,-7.2300434,171,3_60_16
17,3,60,4173277.36,-1,1.000899,11757850.34,,,1.000843,25750.02,1.001495,176485,1.000926,5.3203106,171,3_60_17
18,3,60,10854080.64,-1,0.998062,219170953.56,,,0.998062,26780,0.998509,13396,0.99836,35.15005,171,3_60_18
19,3,60,465445.96,1,1.001498,3625964.83,,,1.000306,19295,1.001498,19318,1.000902,32.08995,171,3_60_19
20,3,60,704961.8,1,1.001732,3889383.95,,,1.001218,701.96,1.00176,212457.85,1.00122,0.23961067,171,3_60_20
21,3,60,2162918.16,1,1.00059,1318581.03,,,1.000328,54075.43,1.00059,12587.85,1.000541,0.3504753,171,3_60_21
22,3,60,762194.49,1,1.001671,5114416.08,,,1.001447,79610.7,1.001671,49225.71,1.001585,-0.119805336,171,3_60_22
23,3,60,3249572.19,1,1.000265,11960694.35,,,1.000049,8341.2,1.000319,56550.05,1.000084,3.399849,171,3_60_23
24,3,60,12439334.36,-1,0.999987,7854391.11,,,0.999899,18100.8,1.000164,53185.2,0.999966,2.7096272,171,3_60_24
25,3,60,1935493.89,-1,0.999519,5950743.63,,,0.999519,48022.83,0.9996,57830.6,0.999556,-1.9001961,171,3_60_25
26,3,60,1036135.67,-1,1.000403,9778784.64,,,1.000403,410980.4,1.001099,196840.81,1.000874,-0.97990036,171,3_60_26
27,3,60,2817624.53,-1,1.000442,4042265.66,,,1.00039,1357.58,1.000958,4851.25,1.000514,-0.24020672,171,3_60_27
28,3,60,1034.82,-1,1.001113,5587937.23,,,1.000988,7968,1.001365,478.26,1.001343,-8.580089,171,3_60_28
29,3,60,2159844.2,-1,0.999558,15187312.54,,,0.999558,1210.14,1.000037,605.36,0.999877,-4.249811,171,3_60_29
30,3,60,1746888.06,1,1.001183,5787209.06,,,1.001017,44784.8,1.001183,42371,1.001102,0.8094311,171,3_60_30
31,3,60,298172.65,-1,1.00226,934925.15,,,1.00226,65680.65,1.003247,35102.8,1.002903,-0.2002716,171,3_60_31
32,3,60,0,0,0.999639,2825564,,,0.999639,31443.56,1.000007,8474.96,0.999929,2.2494793,171,3_60_32
33,3,60,1006750.81,1,1.000945,1489220.15,,,1.000593,14182,1.001016,3121.36,1.00094,-7.020235,171,3_60_33
34,3,60,10491751.5,1,1.001401,23730728.7,,,1.000967,63029.4,1.001334,600.5,1.001331,0.43988228,171,3_60_34
35,3,60,5390606.08,-1,1.000796,7634136.33,,,1.000796,10952.76,1.000879,18055.5,1.000827,1.7297268,171,3_60_35
36,3,60,1765908.05,1,1.000507,4455018.88,,,1.000405,29643,1.000507,9980.82,1.000481,0.71048737,171,3_60_36
37,3,60,3667079.6,1,1.000063,12270817.33,,,0.999875,8093.62,1.000063,14699.07,0.999942,2.8002262,171,3_60_37
38,3,60,2637372.77,1,1.000789,27331955.52,,,1.000664,14771.52,1.000789,32356.87,1.000703,-3.8701296,171,3_60_38
39,3,60,249087.36,-1,0.999906,12412853.23,,,0.999702,80655.18,1.000136,40736.8,0.99999,0.3194809,171,3_60_39
40,3,60,0,0,1.000221,5270082.77,,,1.000221,180.34,1.000332,18036,1.000222,-3.0499697,171,3_60_40
41,3,60,0,0,1.000711,119502054.75,,,1.000613,10297,1.000759,41194,1.000643,3.989935,171,3_60_41
42,3,60,0,0,1.000851,1371156.5,,,0.99971,25301.22,1.000894,54686.94,1.000085,1.4197826,171,3_60_42
43,3,60,1320119.64,1,0.999682,2279010.8,,,0.999451,19201.89,0.999682,1557.27,0.999665,-1.5598536,171,3_60_43
44,3,60,7918873.2,1,0.99991,12842559.49,,,0.999766,36464.75,0.99991,2292.4,0.999901,-4.5001507,171,3_60_44
45,3,60,73316024.62,1,1.000243,285678276.77,,,1.000243,109865.6,1.000278,86449.87,1.000262,2.360344,171,3_60_45
46,3,60,3380437.54,1,0.999583,1531409.55,,,0.998601,34645.16,1.000095,10751.18,0.999741,7.1394444,171,3_60_46
47,3,60,127941.35,-1,1.000078,2550836.29,,,1.000078,3450.78,1.000518,45425,1.000109,-4.8202276,171,3_60_47
48,3,60,7189019.48,1,1.000713,11605731.72,,,1.000375,5903.75,1.000798,236.25,1.000782,-1.3899803,171,3_60_48
49,3,60,1014521.47,1,1.00016,5233351.08,,,0.999889,129216.12,1.00016,55572.8,1.000079,-5.130172,171,3_60_49
50,3,60,13826800.96,-1,1.000242,11215120.54,,,1.000173,31529.52,1.000447,16061.1,1.000355,-5.0902367,171,3_60_50
51,3,60,1318484.31,-1,1.002079,9456839.79,,,1.00203,25770.88,1.002701,11685.26,1.002492,14.289618,171,3_60_51
52,3,60,447692.57,1,0.999957,3318164.63,,,0.999528,29909.66,0.999957,1047.87,0.999943,-8.490086,171,3_60_52
53,3,60,1493000.39,-1,0.999449,46297437.13,,,0.999449,61778.29,0.999598,35576.64,0.999543,0.74982643,171,3_60_53
54,3,60,1726936.22,1,1.000445,9589533.87,,,1.000274,878.94,1.000445,4395.45,1.000303,2.6595592,171,3_60_54
55,3,60,1054522.3,1,0.999979,9537155.22,,,0.999799,3939.79,0.999979,55777.5,0.999811,1.1694431,171,3_60_55
56,3,60,0,0,0.998772,8943574.37,,,0.998717,7891.36,0.998772,201148.88,0.998719,-20.53976,171,3_60_56
57,3,60,2247661.9,-1,0.998479,9961998.96,,,0.998422,704.81,0.999017,13399.37,0.998452,5.0103664,171,3_60_57
58,3,60,4623433.22,-1,1.0005,40006279.89,,,1.0005,85572.21,1.000648,5382.7,1.00064,1.039505,171,3_60_58
59,3,60,24711863.12,-1,1.001409,3509690.41,,,1.001318,44655.3,1.001681,11030,1.00161,3.3402443,171,3_60_59
60,3,60,4972328.65,1,1.00027,28647432.63,,,1.000006,23863.5,1.00027,265.22,1.000267,1.0704994,171,3_60_60
61,3,60,0,0,1.000198,21933506.21,,,1.000198,51809.48,1.000389,71428.14,1.000278,4.26054,171,3_60_61
62,3,60,0,0,1.002237,1716704.15,,,1.000782,31042.9,1.002355,26504.4,1.001631,-3.8200617,171,3_60_62
63,3,60,2030112.18,-1,0.999796,2927199.56,,,0.999796,17520.03,0.999994,24038,0.999879,-3.9201975,171,3_60_63
64,3,60,170041.9,1,1.000889,5170841.78,,,1.000338,9804,1.001501,11778.48,1.000867,-9.760261,171,3_60_64
65,3,60,7550160.85,1,1.000678,11009289.3,,,1.000468,81944.73,1.000678,42959.68,1.000606,4.0602684,171,3_60_65
66,3,60,9791719.34,-1,0.999568,5391434.29,,,0.999458,366.08,0.999786,17028.3,0.999465,2.54035,171,3_60_66
67,3,60,829994.8,1,0.997074,35512483.65,,,0.99664,20690.5,0.997122,50509.22,0.99678,36.439896,171,3_60_67
68,3,60,0,0,0.999498,8685786.71,,,0.999498,11638.23,0.999672,130347.75,0.999512,3.5500526,171,3_60_68
70,3,60,980921.62,1,1.000642,2102290.31,,,1.000235,49076,1.000724,24550,1.000561,3.9196014,171,3_60_70
71,3,60,2384788.74,1,1.000657,10507327.78,,,1.000175,829.06,1.000826,5807.2,1.000256,2.0897388,171,3_60_71
72,3,60,4867259.78,1,0.999721,12387864.49,,,0.999603,31653.49,0.999721,507.87,0.999719,4.489422,171,3_60_72
73,3,60,81418.01,-1,0.999815,4667686.68,,,0.999606,65209.25,1.000024,38950.38,0.999868,5.5897236,171,3_60_73
74,3,60,6289.36,1,1.000161,9670934.1,,,0.999632,1397.12,1.000218,3494.85,0.999799,-9.539723,171,3_60_74
75,3,60,0,0,1.000343,5955276.68,,,1.000211,30789.01,1.000343,15169,1.0003,0.87976456,171,3_60_75
76,3,60,1789438.1,1,1.000328,2505687.81,,,1.000024,34300.95,1.000227,29661,1.000133,0.43034554,171,3_60_76
77,3,60,11680430.5,1,1.000354,10157142.23,,,1.000205,6471.36,1.000354,20428.26,1.000241,2.939701,171,3_60_77
80,3,60,7374317.92,1,1.007729,2129652.91,,,1.004634,19980.78,1.007901,879.2,1.007764,-27.089714,171,3_60_80
81,3,60,1458917.47,-1,0.999579,5513552.31,,,0.999456,140425.04,1.000135,2752.13,1.000122,4.0197372,171,3_60_81
82,3,60,1696113.59,-1,1.001446,861420.17,,,1.001446,43558.53,1.002142,4060.8,1.002083,-3.8397312,171,3_60_82
83,3,60,4847339.11,-1,1.000871,42083980.51,,,1.000871,232985.41,1.001057,77873.44,1.00101,0.38027763,171,3_60_83
84,3,60,15175956.61,-1,1.000405,105876287.48,,,1.000302,820422,1.000602,235258.16,1.000535,2.1195412,171,3_60_84
85,3,60,1474063.21,1,0.99972,3467876.64,,,0.999659,8212,0.999781,85415.2,0.99967,-9.149909,171,3_60_85
86,3,60,1584651,-1,0.996117,4571743.43,,,0.995516,82812.5,0.997244,3318.25,0.997177,-2.7000904,171,3_60_86
87,3,60,0,0,1.000654,2326216.22,,,1.000487,12780.08,1.000822,11948,1.00066,3.2401085,171,3_60_87
88,3,60,3312686.3,-1,1.00057,44625283.22,,,1.00057,62450.01,1.000799,20996.4,1.000741,-5.580187,171,3_60_88
89,3,60,414138.64,-1,1.000157,2427319.32,,,1.000075,14592,1.000815,365.07,1.000797,-4.209876,171,3_60_89
90,3,60,606411.38,1,1.000286,3694652.67,,,0.999907,9926.4,1.000286,21128,1.000028,1.2695789,171,3_60_90
91,3,60,46729930.28,-1,1.001529,11131946.47,,,1.001463,33858.33,1.001726,7932.86,1.001676,0.18000603,171,3_60_91
92,3,60,1337535.53,-1,1.002686,2621541.09,,,1.001019,104311.16,1.003499,716.23,1.003482,8.080006,171,3_60_92
93,3,60,2029772.54,1,1.000756,2454351.34,,,1.000567,26485,1.000756,1430.46,1.000746,-7.0899725,171,3_60_93
94,3,60,72669.07,-1,0.999982,719445.79,,,0.999891,57075.2,1.000756,12523.47,1.0006,5.069971,171,3_60_94
95,3,60,25744491.95,1,1.001474,78812642.75,,,1.001563,33702,1.001652,116956.35,1.001583,-4.709959,171,3_60_95
96,3,60,12769228.22,-1,1.000764,7706722.01,,,1.000764,25094.92,1.001092,36618.93,1.000897,3.1995773,171,3_60_96
97,3,60,5977306.43,1,1.000564,3028807.16,,,0.999914,55933.8,1.000564,923.6,1.000554,-8.080006,171,3_60_97
98,3,60,201807.5,1,1.001243,1129402.22,,,1.000582,119269.79,1.001243,129204.76,1.0009,-12.699962,171,3_60_98
99,3,60,559183.13,1,1.000811,6664123.31,,,1.000569,57283.86,1.000811,4143,1.000794,11.800528,171,3_60_99
100,3,60,0,0,0.999339,119965.33,,,0.999339,5512,1.000064,1379,0.999919,1.2302399,171,3_60_100
101,3,60,963869.71,1,1.000738,858049.12,,,0.999994,6562.48,1.000835,1826725,0.999997,0.66041946,171,3_60_101
103,3,60,40285.87,1,1.000313,4611867.42,,,1.00003,49926.32,1.000394,97169.25,1.000154,4.220009,171,3_60_103
104,3,60,1481321.04,-1,0.999457,6161687.65,,,0.999457,45661.12,0.999671,114739.83,0.999518,-3.4499168,171,3_60_104
105,3,60,0,0,0.999589,20476794.15,,,0.999589,12362,0.999751,234112.34,0.999597,0.2002716,171,3_60_105
106,3,60,1591488,1,1.000796,3264691.42,,,1.000684,11069.48,1.000796,8928,1.000746,7.9500675,171,3_60_106
107,3,60,8206211.62,-1,1.001135,3290602.68,,,1.0011,15413.2,1.001886,4487.36,1.001708,3.169775,171,3_60_107
108,3,60,4281977.87,-1,1.000289,2665009.2,,,0.9998,28598,1.000884,65274.12,1.00013,6.5994263,171,3_60_108
109,3,60,3762168.11,1,1.000425,19830494.19,,,1.000114,45060.28,1.000425,241575.1,1.000163,-0.7200241,171,3_60_109
110,3,60,44430950.2,1,0.999016,15726403.16,,,0.998945,16906.33,0.999086,56836,0.998978,-11.5299225,171,3_60_110
111,3,60,0,0,1.000788,664056.62,,,1.000788,54218.02,1.001216,18720,1.001106,0.0500679,171,3_60_111
112,3,60,60668176.44,1,1.000227,227745360.27,,,1.000227,326037.67,1.000295,4702.08,1.000294,-0.4297495,171,3_60_112
113,3,60,2475375.62,1,1.001239,3902872.55,,,1.000804,1655.44,1.001239,4140.4,1.000928,5.0497055,171,3_60_113
114,3,60,0,0,1.00078,834326.93,,,1.000567,28260,1.000922,2120.25,1.000897,-12.4800205,171,3_60_114
115,3,60,8173302.83,1,1.000378,12314340.32,,,1.000027,3078.54,1.000495,20019.87,1.000089,0.770092,171,3_60_115
116,3,60,896167.06,1,0.999902,12974923.99,,,0.999692,7036.29,0.999955,22826.4,0.999754,-0.83982944,171,3_60_116
117,3,60,281574.23,1,1.000681,1452436.5,,,1.000052,110187,1.000681,107885.71,1.00037,0.18000603,171,3_60_117
118,3,60,3160698.45,1,1.001202,26298447.79,,,1.00064,19767,1.001302,75523.98,1.000777,-2.8198957,171,3_60_118
119,3,60,990822.79,1,0.999848,1334315.47,,,0.999347,17582.04,0.999884,29039.92,0.99955,4.6896935,171,3_60_119
120,3,60,79619.32,1,1.001061,4367688.21,,,1.000792,65732.4,1.001061,18605,1.001002,0.13947487,171,3_60_120
121,3,60,446669.15,1,0.999909,5359891.8,,,0.999619,105811.5,0.999909,258928.53,0.999703,-4.2802095,171,3_60_121
122,3,60,2277005.23,-1,1.001118,6672899.29,,,1.001118,325405.95,1.001598,167422.36,1.001435,-9.980202,171,3_60_122
123,3,60,7935848.21,1,1.000224,37911734.75,,,1.00008,143589.8,1.000224,89013.68,1.000169,2.080202,171,3_60_123
124,3,60,138701.83,1,1.000475,1951297.64,,,0.999901,24060.62,1.000475,12368.2,1.00028,0.33020973,171,3_60_124
125,3,60,446514.56,1,1.001317,2427385.76,,,1.00012,20466,1.001635,614.91,1.001591,0.90003014,171,3_60_125
126,3,60,2589033.83,1,1.001276,21220515.77,,,1.001153,247781.6,1.001276,100459.94,1.001241,-2.3502111,171,3_60_126
127,3,60,788731.7,-1,0.999568,3899965.6,,,0.999303,37640,1.000205,189876.96,0.999452,8.189678,171,3_60_127
128,3,60,692804.9,-1,1.000279,9444087.95,,,1.000279,16821,1.000579,600.93,1.000569,4.0996075,171,3_60_128
129,3,60,367467.95,-1,0.998891,101745.59,,,0.998891,199.75,1.000142,11920,0.998912,22.150278,171,3_60_129
130,3,60,2930638.74,1,1.000481,26397754.93,,,1.000397,41769,1.000481,59028.96,1.000432,-0.38027763,171,3_60_130
131,3,60,3363358.19,1,1.001424,4164624.54,,,1.001294,3910.68,1.001424,13420.75,1.001323,-1.8197298,171,3_60_131
132,3,60,0,0,1.000809,5861865.09,,,1.000809,2067.56,1.001182,18991.03,1.000846,6.059408,171,3_60_132
133,3,60,2133016.45,-1,0.999434,18957883.63,,,0.999365,32560,0.99967,13231.53,0.999582,0.23007393,171,3_60_133
134,3,60,6020599.74,1,1.001141,4407324.92,,,1.00042,39363.68,1.001141,70047.27,1.00068,9.100437,171,3_60_134
136,3,60,0,0,1.000731,2560585.7,,,1.000731,35221.95,1.001225,10369.28,1.001113,-2.580285,171,3_60_136
137,3,60,677465.92,1,1.000105,5087740.84,,,0.999787,10352.76,1.000169,47076,0.999856,-3.899932,171,3_60_137
